,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
273,1.6910195,-0.5997863,-0.3888692,-0.24735159,-0.2109928,-0.64166546,-0.6459883,1.056752,-0.1273649,-0.7329846,0.8265413,0.06994157,-0.27363,0.31620145,-1.1043988,0.5294756,-0.0029350058,-0.9174522,1.056345,0.48488766,0.76206815,1.7578176,0.5250077,1.0282675,0.6039804,1.6535686,1.0862564,0.64614254,0.7546851,0.6651182,0.8343033,0.62583876,0.23848447,0.5201072,0.39399743,0.57355434,-0.2020841,0.25661367,0.19917598,0.91114616
274,2.3374507,-1.1606514,-0.4135834,-1.372032,-0.042021915,-0.7969112,-1.3506312,1.2006837,-0.8977211,-1.3402299,1.6380391,0.4910268,-0.59016937,0.018538717,-0.51788634,-0.6181337,-0.23047116,-0.16859119,0.9118688,1.2645671,0.58683413,0.44146714,0.7301576,-0.36527732,0.34392935,0.8846359,0.31111297,-0.29128537,-0.73957413,0.21564129,0.40389964,0.84680873,0.04449759,-0.41260308,-0.044994347,0.15211618,0.9182923,-0.1512667,0.72806823,0.2012953
275,2.4000335,-1.1368066,-0.8231181,-1.5163403,-0.3281082,-0.78358483,-1.1014864,1.573175,-1.4394745,-1.9490962,1.6238799,0.16699214,-0.46064597,0.26493925,-0.27354935,-1.1116058,0.21499455,0.5708115,0.8022459,1.4429101,0.34178886,-0.095642485,0.90336704,0.3267835,0.8735842,1.605808,-0.019173434,-0.0669176,0.11275621,-0.092770465,0.55100965,-0.30362839,-0.70266634,-0.31935698,0.32255352,0.00088399946,0.40536675,0.36697507,0.40187734,-0.4338855
276,-0.7293368,0.3522363,0.67501473,0.38499624,0.3279269,-0.11192644,0.20957226,1.3693035,1.3533458,0.20216845,0.55043256,1.0050786,-0.39227188,0.22943197,0.5496859,0.12507775,1.0515429,1.3427225,0.1001756,1.0234016,-0.79522943,-0.589838,0.14178799,0.12136582,-0.51930076,0.050092768,-0.18764591,-0.43513644,0.031670496,0.15364729,0.09535596,-0.026267134,0.20984408,0.59545624,1.0510433,-0.15233567,-0.20233932,-0.005256124,0.56570315,0.7824463
277,-0.67370105,0.097904846,0.7498387,0.51588875,0.6845153,-0.0047628484,0.52137625,0.9421757,1.0289552,0.16634808,0.6588896,0.8482145,-0.3327648,-0.08980565,0.4068267,0.25582522,0.41565734,1.031712,0.09996077,0.28470996,-0.111705355,-0.60880417,-0.02117526,-0.5316326,-0.4922297,0.4094756,-0.51611197,-0.3792842,-0.16195169,-0.38926226,-0.30807942,-0.7580273,-0.37421024,-0.30506536,0.5754847,0.034125887,0.77807915,0.41675302,0.98388684,1.3069203
278,-1.2321733,0.8125276,1.0728071,1.1213385,0.8951922,0.60226107,0.9198612,1.185776,1.2712215,1.1321731,1.3054298,1.3013031,0.13408801,0.13651244,1.2540364,1.3446752,0.5145165,1.1239552,0.64433503,0.98187214,-0.13292019,-0.087080486,0.13917746,0.27823344,-0.0033323593,0.782966,-0.10340049,0.09959832,0.40508896,-0.04358252,-0.5216195,-0.8046784,0.22444326,0.12908454,0.06913343,-1.2417222,-0.9061685,-0.6430171,0.1403702,0.16673113
279,-0.27278486,0.26706904,0.5083592,0.22524014,0.33046243,-0.3748672,0.36937985,0.76906115,0.58332163,-0.36235416,0.66391945,0.504877,-0.081933305,-0.06718738,0.1730856,0.50362533,0.18576068,0.54138464,0.23259628,0.18523961,-0.24335489,-1.1791745,0.18375106,-0.29758275,-0.31798148,0.23764299,-0.5167638,-0.61935353,-0.46298176,-0.47309303,-0.44843835,-0.89853215,-0.5034882,-0.82048374,0.08364846,-1.1881733,-0.73618376,-0.34432128,0.4575111,1.2160939
280,1.148992,-0.9110991,-0.81632227,-1.1962241,-0.43621993,-0.4159055,-1.1690773,0.076899864,-0.16896808,-1.3364273,0.5416253,0.15656736,-0.89559835,0.03334257,-0.6499965,0.53195643,-0.10741457,0.6724782,1.2656896,1.5473975,1.2117157,1.2864223,1.6153765,1.597282,1.2548217,2.1794755,1.3868101,0.96818197,1.2984744,1.225002,1.7266071,0.8147765,0.7438817,0.7970166,0.8119462,0.19360213,0.6729673,0.30639845,0.64509994,0.7883628
281,1.3506396,-0.19709298,-1.2557231,-0.6175168,-0.6783023,-0.42246938,-1.8118551,-0.7394139,-0.87222904,-1.5685693,0.91800696,-0.4272295,-1.1777153,0.2819345,-1.4922814,0.5601446,-0.57868785,-0.9569759,0.2152824,0.17058183,-0.36929715,-0.13775787,0.60063946,1.501104,1.8749235,3.7013602,2.2510118,2.991598,2.623093,1.0858293,1.1737603,1.0923027,0.4998888,1.0805644,0.8837311,-0.08847843,0.27666557,0.5828492,1.7641475,2.5553498
282,0.9764481,-0.9898341,-0.3361276,-0.44315875,-0.10508603,-0.5349313,-0.61102253,0.7015616,-1.2600367,-1.6764514,0.6803346,-0.3264801,-1.1165795,-0.13443872,-1.1056522,-0.15420406,-0.6098003,-1.4661965,0.08614083,-0.4683919,-0.69888073,-0.44606215,0.9030281,1.1415533,1.0927647,2.8558862,1.9572597,1.665522,1.953796,0.6266512,0.88446945,-0.08747399,1.0883464,1.0675398,0.99524933,-0.15862276,0.13761197,0.85817385,1.6697013,1.9030075
283,1.1354504,-0.29283807,-0.80535793,-0.6751209,-0.5266554,-0.25619248,-1.4000889,-0.54564035,-0.7316333,-2.449012,0.510038,-0.69213176,-1.5801135,-0.19426896,-1.5087371,-0.7569562,-1.4232322,-1.7606707,-0.6708771,0.8371187,0.99755996,2.6140308,4.0614295,3.0958161,2.7147305,1.9459342,1.2729669,-0.29466304,0.31155223,0.78014225,0.7736774,0.7338462,0.3854932,0.07768174,0.19365431,-0.3410987,-1.2195847,-0.9481397,-0.3199242,1.712733
284,-1.3624364,0.45613492,1.3166593,1.4262078,0.62682104,0.6686481,1.2767044,1.5193474,1.9065188,1.3848931,2.357491,1.6748105,0.63813245,1.2397022,1.647545,1.0620402,0.7309606,1.2478387,0.57982,0.60813975,0.4244796,0.2746252,-0.26255855,0.27082655,0.065800846,0.7431784,-0.46375433,0.13405871,0.08493206,-0.4067676,0.47935253,-0.31922996,-0.04483845,-0.09089142,0.17268892,-0.4032909,-0.4217854,-1.1235235,-0.58968747,0.22540294
285,-0.7277423,-0.20595339,1.0189296,0.90119964,0.19266114,0.11671185,0.9136918,1.9501978,1.821847,1.2443777,2.195889,1.7173753,0.5567175,0.84714043,1.3653827,0.41480687,0.77825874,0.78492093,0.38139847,0.950794,-0.014386935,-0.08103764,-0.03822529,0.21950816,-0.38166627,0.33600292,-0.77441937,-0.44880727,0.97915065,-0.41010135,0.28721848,-0.50874597,-0.27257058,-0.032621503,0.15302503,-0.6200478,-0.8096096,-0.95961666,-1.0099543,-0.08846141
286,-1.2177331,0.5004557,1.4246712,0.7278242,0.47299117,0.7919808,1.6021711,0.87252957,1.0293701,1.1575066,2.4739952,1.8411136,0.43237165,1.2861916,1.0831699,1.1149591,0.19913073,0.89470536,0.81964266,0.9262517,-0.52885926,0.8926936,-0.6705787,0.07731933,-0.34413075,1.4297745,-1.0955701,0.13292815,0.41376993,0.017205557,0.07122775,-0.24346693,-0.73099357,-0.12610452,0.06748467,-0.070082895,-0.99368435,-0.5556096,-0.66741264,0.8007968
287,-0.73103607,0.016127622,1.3169165,0.4660471,0.19557464,0.56080866,1.2408898,0.63320535,0.96833163,0.60940236,1.6129146,1.0043589,0.3839427,0.2008965,1.0661223,0.55200297,0.4610781,0.3877932,0.3199971,0.7907126,-0.05501447,-0.19444354,-0.26082182,-0.37222898,-0.5280934,0.9737507,-0.45758078,-0.3341997,0.4464215,-0.08613998,-0.23340157,-0.58808017,-0.23365018,-0.55779624,-0.21394621,-0.6058447,-0.74655133,-1.2495667,-0.8520256,0.026060743
288,-0.8069417,0.75697374,0.99025846,1.2978147,-0.19955808,-0.1920608,0.6876592,0.9735529,1.4316516,-0.22409669,1.0488486,1.77881,-0.43165016,0.9862713,2.054545,0.067761,0.2911717,0.22700511,-0.005093413,0.6156873,-0.07499409,-0.20316572,0.20818892,-0.5150328,0.1786387,0.31254494,-1.1904441,0.49319318,-0.55271614,-0.2186297,-0.44984385,0.2322179,-0.5036075,0.35245988,0.47990412,0.7039373,0.63835895,0.98492134,0.43920305,0.5937906
289,0.004718719,0.007834978,0.6183287,0.60674417,-0.32088947,-0.6999723,0.23938023,0.89412564,0.7371836,-0.7295724,0.097235784,1.161484,-0.5556186,0.4897316,0.80233324,-0.25359765,0.22131507,-0.61690456,0.012897848,0.89299476,-0.50618196,-0.09798779,-0.18516862,-0.7510637,-0.13882296,-0.101626344,-0.54856056,-0.76846945,-0.36534286,-0.6155416,-0.26327768,0.013525059,0.11265523,-0.026711827,0.62238824,-0.45810902,0.3060299,0.0031380963,0.18646754,0.87303436
290,0.049420167,0.292568,0.85179174,-0.28727087,-0.22686374,-0.32947144,-0.52065647,-0.39947352,0.23773038,-0.7273635,0.07054639,0.59341687,0.2039624,0.26420927,0.14993788,0.20538945,0.40063378,-0.65213937,0.19126154,0.007046797,-0.10000235,0.039713573,-0.33640036,-0.72348535,-1.2121469,0.6559424,-1.9283304,0.5455732,-1.1911075,-0.49543417,-0.892769,-0.72573733,-0.12238765,0.69129497,1.0751678,0.76742095,0.6559767,-0.45380437,0.5807027,0.92886055
291,-0.32364315,2.1703718,1.3004217,0.7202867,-0.8801666,-0.39956364,0.22622281,1.0496856,0.8636622,-0.18014577,-0.18238781,2.134468,0.249845,-0.0075758197,0.81499445,0.694531,-0.5998395,-1.0976568,0.05159953,0.2500577,-0.5224047,0.2707786,-0.712857,-0.55152005,-0.257098,0.9717383,-1.2370913,0.18854764,-0.5914194,-0.30507568,-0.5004518,-0.52839786,-0.6759951,0.29154766,-0.48975644,-0.619645,-1.0120311,-0.350992,0.016694745,0.43281078
292,-0.45900536,0.46451968,0.78837496,0.46525303,0.43892193,0.060001332,0.40939003,1.1665435,0.8101861,-0.20396975,0.8889305,0.3433548,0.028564448,0.6226297,0.010164384,0.4155353,-0.30140233,0.20104317,0.37651166,-0.17868832,0.14013973,-0.05929282,-0.65420765,0.21644884,0.5413032,1.0046893,-0.0017395129,-0.0977887,-0.3271761,-0.18507662,0.35476416,0.39389533,0.45307928,0.50987935,0.4439252,0.058313742,-0.29209375,-0.0593664,0.14305183,0.8570901
293,-0.28563884,0.6463392,0.19774385,0.13404828,0.2171795,-0.88201976,0.32976067,0.9216578,0.11700788,-0.70791006,0.5424254,-0.049261946,0.05670083,0.29472792,-0.23738763,0.59992677,-0.2596627,-0.39528275,0.42584202,-0.43692246,-0.3106996,-0.18601215,-0.6088137,-0.06940814,0.24681045,0.21279104,-0.102846995,0.09594483,0.08980119,0.6689324,0.61220765,0.31645894,0.009296798,0.25629237,0.083391,0.057816897,-0.23480894,0.25022995,0.5069995,1.6254976
294,-0.65504,0.44430235,-0.028482422,0.0304181,0.48822713,-0.78618854,0.93826437,0.37285754,-0.20666645,-0.11200421,0.45690075,0.32856855,0.54474604,0.07368917,0.2652474,0.7586873,-0.29688933,-0.34675118,0.50253975,0.09325209,0.16538529,-0.23482099,-0.5992487,-0.0920209,-0.21522857,0.17254677,-0.0036541598,-0.01159717,-0.44949898,0.23546508,0.31514084,0.5511061,0.8153906,0.47728953,0.84464204,0.2160747,-0.16984002,-0.03534485,0.4799738,0.9948842
295,-0.25736666,0.6812644,0.84187907,0.53362733,0.48517284,0.17531644,0.3586358,0.10177699,0.11620177,-0.4141827,0.4613841,-0.29633373,-0.5486635,-0.40006658,0.19584972,0.07284992,-0.5110737,-0.71611524,-0.3377365,-0.53176,-0.4836081,-0.68509364,-0.785804,-0.69723094,-0.18780747,0.34736425,0.64358634,0.8571714,1.4648268,1.4939847,0.4504002,0.19191056,0.12068451,-0.28046972,0.37432423,0.29237503,-0.35594538,0.11502456,0.12621796,1.0714874
296,-0.15656768,-0.49504477,1.0807934,0.44975728,-0.3343791,0.3578916,0.3819706,0.59671426,0.51452845,-0.48098466,0.95125645,0.38658437,-1.0677857,0.46791232,-0.36736155,-0.17838794,-0.091689706,-0.30810612,-0.25187436,0.40381825,-0.24803472,1.6877021,0.21397942,0.58380044,0.98215824,0.58370346,0.6856809,0.9983173,0.2899171,1.0028671,-0.08648001,0.3660561,-0.08326882,0.6873406,0.79313594,1.1312789,0.24673913,0.3382344,0.68917876,0.7829833
297,0.1456915,0.19761637,0.65509856,-0.19298209,-0.6813422,-0.09858955,0.16183029,1.1049273,-0.1539491,-0.87101775,1.2713536,-0.06522944,-0.80668575,0.5004831,-0.25776416,-0.52288866,-0.040867988,0.6075458,0.51742256,1.6926187,0.3493679,1.0721903,-0.12620264,0.12211477,0.78863716,0.6907586,0.34976968,1.1097072,0.33410457,0.95289004,-0.3416959,-0.12860188,0.1524997,1.2826266,1.8347085,2.3631527,1.463023,0.80364716,0.70069027,1.2293394
298,0.13523221,-0.26401797,0.22753039,-0.43314484,-0.3670435,-0.2010035,-0.14586088,0.24870321,-0.44382778,-0.83174765,1.2611585,-0.1538347,-0.47593606,0.03511066,-0.30033794,-0.14331122,-0.817328,-0.4093195,0.45408776,-0.15732251,-0.792916,-0.059249222,-0.7052969,-0.098663814,0.3975345,0.79840285,0.8600695,0.6386915,0.18989933,0.6179191,0.37559688,1.2930392,1.3411249,0.75825167,1.0712767,1.169945,1.3803889,0.5732307,1.2082223,0.8739901
299,-0.088297784,0.37775442,0.7419724,-0.18070671,-0.10284254,-0.16771519,0.39739504,0.31144187,-0.51539046,-1.2735302,0.66847134,-0.5166278,-1.0628834,-0.06909549,-0.19859338,-0.14028217,-0.59517324,-1.2975241,-0.10828328,-0.27260634,-1.2482618,0.33717597,-1.0489342,-0.27894047,0.5945871,0.3890799,1.0462419,1.606555,0.9169771,1.899512,0.00062230683,0.14280695,-0.100639574,0.010589184,0.35009983,0.9405693,0.010115633,0.536608,0.57583874,0.93233454
300,-1.4517992,0.15613852,-1.0620087,0.11680602,-2.5810987e-05,-0.8254472,-0.4714176,-0.20883375,-0.10308625,0.5301787,-0.63879734,-0.008306391,-1.2677157,-0.88126475,-1.386455,-0.42911336,-0.4549837,-0.95702726,-1.0451148,-2.0200827,0.30140066,0.4436669,0.8075595,0.4886157,0.18299761,-0.15523209,-0.12533413,-0.05076429,1.2736802,1.8070529,1.4300508,1.6538047,1.1408826,1.3132774,1.1283358,0.89965403,0.30764967,-0.49288392,0.61224306,1.1519904
301,-1.0681705,0.26784956,-1.052074,0.6975447,-0.07668341,-1.1986908,-0.6164059,-0.18894643,0.7129487,0.8848567,-0.35761347,0.65987843,-1.0099361,-0.13511838,-1.0056905,-0.52464277,-0.52727705,-1.274722,-0.86140776,-1.5326906,0.3087174,0.08058217,-0.21697661,0.6543167,-0.42015573,0.11495552,0.636038,1.5411358,1.9423655,2.3823297,1.2066404,1.7349035,1.539462,2.3763278,2.544803,2.4746475,0.9394141,-0.26176694,1.2428536,2.8387825
302,-1.1387986,0.14112124,-0.4657048,0.19216941,-0.014893747,-0.6488293,-0.8262881,-0.13306083,0.21267073,0.8291611,-0.6996774,0.51769364,-0.45149004,-0.7890927,-0.6116149,-0.49506745,0.06828885,-0.90051264,-0.5363449,-1.0692309,0.5236147,-0.8832638,-0.45837903,0.37491873,0.35438573,0.44792658,1.8211712,1.8295509,1.5612645,1.171862,0.6409171,2.0739965,3.0399227,2.7921133,2.178235,1.6116197,0.28970793,0.4373447,1.8014879,2.3592553
303,-1.2003443,0.2824087,-0.7566534,0.06916512,-0.075783804,-0.927756,-0.91907775,-0.40851513,0.17440715,0.46680382,-1.0683715,0.17795932,-0.8072002,-0.8079485,-0.7179007,-0.76528406,0.19266385,-1.0866624,-0.90807605,-1.2431982,0.33966237,-0.6215177,-0.5957233,-0.124928825,-0.44524583,0.00042891223,0.9583298,1.9285547,2.215843,2.447121,1.088994,1.7088286,2.0571742,2.3521323,2.0592766,2.236151,1.6928906,0.7891381,1.1024294,1.7785658
304,-1.3697577,-0.0768878,0.11817024,0.29140237,0.47273898,-0.62918794,-1.7919977,0.117169976,0.83794075,0.33840546,-0.68385404,-0.57279193,-1.1627344,0.12104168,-0.7968531,0.04842483,-1.0545475,-0.7529643,-0.9036269,-1.622135,0.010076962,-1.0890123,-1.5489066,-0.76626307,-1.1678693,-0.65964544,-0.24769548,0.26000246,0.22741002,1.1182066,0.21636845,1.3362144,1.5257038,2.489334,2.7970998,3.06072,2.6836922,2.5052655,3.0133152,2.5387006
305,-1.3178415,0.39761293,-0.09649655,0.22020926,0.61237943,-0.534937,-2.0386238,-0.59950906,1.0320091,0.83122724,-0.7578627,-0.7624715,-0.9610828,0.18072534,-0.77810806,-0.062268462,-1.2024281,-0.7427937,-0.35736606,-1.8007264,-0.010716535,-0.40755522,-1.6402199,-0.314558,-1.6718259,0.4353671,-0.27399653,0.44554713,-0.34423694,1.0536493,-0.7275083,1.3726561,2.1617155,3.9520974,3.68466,3.9603417,2.2322273,2.0855877,2.6868422,2.4168885
306,-1.0970099,1.0532997,0.038362574,-0.24326062,0.34570456,-0.24268173,-2.2653358,-0.50981337,0.65937084,1.7292104,-0.7676541,-0.31677973,-0.89755327,-0.22533521,-1.1383103,0.5256961,-0.08464763,-0.48733878,-0.4540678,-1.3281167,0.12730749,-0.1190004,-1.1098899,-0.12351512,-1.7333586,-0.72129375,-1.158949,0.0006305346,-0.13216558,2.2096276,1.2079175,3.383842,2.7228804,3.3923476,2.8760345,4.2581816,3.7078738,4.247628,2.7880125,2.2857084
307,-0.89823014,0.8610395,-0.26352325,-0.6415239,0.41444114,-0.9704662,-2.6522925,-0.439835,1.3996702,0.9115311,-1.4971075,-0.09121532,-0.30931413,-1.286776,-0.5920439,-0.08397515,-0.6480001,-0.56158376,-1.1044608,-1.2604115,0.14291489,-0.4185348,-0.19103983,-0.99000096,-1.1027997,-1.2663434,-0.1505524,0.22677512,1.1235144,2.1351855,1.1812615,1.7768347,1.3479159,2.6071708,1.926202,2.896157,1.8933321,1.4086452,2.7732065,3.1944094
308,-1.0855043,0.2753768,-0.38520694,0.55859715,0.39481294,-0.96084225,-1.5345868,-0.1460796,1.4122897,0.1188204,-0.4285838,0.14675407,-1.0989122,-0.106657,-0.54948276,-0.28762105,-1.4672108,-1.0668424,-0.48108056,-1.7803571,-0.34299234,-1.1064042,-1.0894815,0.06651077,-0.9121462,0.38538328,0.6555952,1.131267,-0.31312943,0.7890722,-0.35745037,1.7000118,1.7930429,2.8693192,2.4286609,2.2679138,2.4674516,2.8467863,3.638482,2.5155811
309,-1.1854749,0.2914128,-0.04065045,0.22476211,0.10413854,-0.65191275,-1.353083,-0.09084477,1.3876365,0.25164884,-0.48197135,-0.59863204,-0.9133007,0.37009522,-0.89510787,-0.36239552,-1.3288431,-0.6670412,-0.58807105,-1.4643879,0.1904159,-1.4514178,-1.355791,-0.3763076,-1.7048668,-0.62716705,-0.1651178,0.5417988,-0.024097042,1.5474098,-0.17460853,1.5682474,0.89033836,2.6957273,2.63326,3.0941627,2.2014349,1.8228574,2.8127525,3.879171
310,-1.1758493,0.5041153,0.47791836,-0.8223311,-0.053955846,-0.61180574,-2.14222,-1.1746713,0.40969443,0.29198065,-1.392903,-0.8666927,-1.5337373,-1.0094148,-1.5954884,-0.794,-1.0290076,-1.2007865,-1.9058276,-2.143669,-0.2979908,-1.2711375,-1.4325155,-0.80777645,-2.0373752,-1.2338059,-0.47895482,0.44617677,0.27640787,2.154453,0.3436694,2.5635147,1.5516545,2.420915,2.9299731,3.561828,2.4341993,1.8026273,1.832396,2.4950929
311,-1.3869009,0.9063881,0.3928228,-0.601869,-0.02478277,-0.2326985,-1.3046217,-0.1783017,0.21400511,0.80695784,-0.02459438,-0.6355492,-1.5991478,0.44083664,-0.9974699,-0.5083623,-0.96799195,0.012714345,-0.50606275,-1.5543631,-0.5440549,-0.24092998,-1.6622643,0.12728624,-1.096576,-0.97654885,-0.79722834,0.11591851,-0.5400585,1.5266228,1.1374793,2.3389368,1.94614,2.8932166,2.2796957,3.857241,4.195655,4.985968,5.405148,4.0865326
312,-0.25281686,0.7728351,-2.788035,0.9407207,0.15590337,-2.833903,-1.6277528,-0.96497506,0.6887202,0.45409063,-2.2139454,-0.19123723,-0.056739446,-0.99996626,0.19202688,-1.6348403,-0.94234025,-0.45379454,-0.9574522,-1.3128186,1.6235261,-0.30526182,0.31819576,0.23993155,-0.17435233,0.017779488,0.95627683,1.2174488,2.08104,2.5725658,2.6208682,2.8484523,1.447313,1.6592922,2.060941,1.1451457,0.7449827,1.3130987,2.6852777,1.9086167
313,0.14107761,-0.4393268,-3.5875022,-0.065354705,-0.3804613,-2.8656046,-1.5471994,-1.4837823,-0.7975997,1.7615741,-2.9462707,-0.028537672,-0.7427004,-2.1933172,-0.12625664,-2.1533704,-0.97335476,-0.2026162,-0.21715708,-1.3863034,1.0715567,-0.5797105,0.36562672,0.098702565,0.58402836,0.84243953,2.5987582,2.839306,2.4187894,1.0472116,0.36493978,1.3608285,0.81777686,2.2561958,1.2749355,1.1372083,0.33320814,0.14479443,0.79119027,0.7356088
314,-0.5737892,-0.24521966,-2.1297927,-0.046986725,-0.56951326,-1.9558843,-1.3128002,-1.4616936,0.10710842,0.595676,-2.4243457,0.16891232,-0.71571666,-2.037761,-0.6383698,-1.2796084,-1.6370869,-0.30491295,-1.6479422,-1.5514786,1.0318034,-1.0976374,1.1129801,1.327389,1.0210015,1.7058282,1.2421968,1.2458433,0.4539701,0.47672564,1.291929,3.228212,2.2071927,2.2749705,0.85557735,0.64334464,1.8306768,1.9134312,2.328732,1.1435624
315,-0.25171593,-0.47483605,-1.9169587,-0.13168132,0.044919103,-2.209123,-0.71486014,-1.4003346,0.15499946,1.1287522,-1.514852,-0.30433786,0.05555446,-1.7528565,-0.36353734,-1.0383735,-0.6043697,-0.22868982,-1.4098597,-2.2521768,1.4033402,-0.17994733,0.9531484,1.671053,1.6066928,0.74650615,1.1305184,0.046404,1.0794488,0.84314287,1.5287505,2.3342996,0.9649667,0.48118076,0.3635881,-0.07212082,1.1488059,0.06379915,-0.15685292,-0.022904072
316,1.5760546,-2.0681648,-3.7413578,-1.5996664,-0.49683845,-2.1087296,-2.938997,-0.21635157,-1.7849613,3.2096486,0.85731703,4.391615,5.0079837,1.1498023,0.45982167,-1.9274565,1.6033926,1.6090022,-0.15658948,-1.4473107,1.9604458,2.6071007,2.1381187,0.7391995,-0.1806675,0.004125609,0.43296903,-1.1159626,-0.13177738,0.9205045,0.4289095,0.7567735,0.8572574,1.2597653,1.4853543,0.3818965,1.516701,1.2870063,1.729009,2.0329084
317,1.2620932,-2.178781,-3.5669503,-1.661044,-1.0139238,-1.9354925,-2.066022,-0.37348413,-2.4253213,1.2597994,-1.7169396,1.9643376,4.065537,3.7584896,3.349082,-1.2623862,-0.2172135,1.1773354,1.0982801,-0.2797433,-0.26674485,-1.3226441,1.2468498,1.8124921,0.72098446,-0.045234352,1.2438842,0.36140034,-2.4090428,-0.3118871,0.6651322,1.0979992,-0.15488325,1.4090364,0.903059,0.9032596,0.58013433,1.0669327,0.6865113,0.69426596
318,1.2963192,-2.4125838,-3.6229734,-1.673001,-1.0023609,-2.714327,-1.9888903,-1.0182451,-1.3866885,1.3277663,-1.6915439,2.6424077,4.032692,4.976207,3.1889613,-0.563309,-0.45261145,0.08427764,0.22066182,0.3511345,1.6150159,-0.43310425,0.49376535,1.7177846,2.0926602,0.0025276928,-0.026853453,1.5218136,-0.58819574,-0.72143507,-1.1116556,1.3976774,1.4424641,0.93162745,0.66959304,1.139714,-0.46352807,1.4344444,3.1794777,0.6975546
319,1.4365652,-1.7533096,-3.3417804,-1.5018705,-0.5496359,-3.0418472,-2.105673,-0.66991156,-0.82630676,1.3290266,-1.6891876,1.9759685,3.8348837,4.4319377,3.2202458,-0.7857216,-0.19983032,-0.17077261,-0.39939985,-0.18514855,1.7883393,0.08820776,1.5873177,2.2539072,2.4306486,0.31191194,0.28939202,0.2450594,-0.7971682,0.22791214,-0.4929964,1.4230068,1.5091109,1.4429882,0.95910037,1.5043243,0.32516634,0.29735118,1.8145914,1.1272565
320,-1.5730525,0.2816824,0.2870441,0.5182751,0.36023602,0.03579766,-0.9481009,0.13730875,0.60672474,0.68606806,0.041455414,0.14621581,-0.44915664,-0.27146104,-0.7983519,0.20313928,-1.5676432,0.21510354,-0.7060603,-1.0083119,0.06425,-0.38511753,-0.7643077,0.60216975,-0.23829615,0.29584315,0.76952916,0.6057098,0.61896527,2.0883641,2.2720907,4.4600725,3.5089622,2.768577,1.1797602,-0.454271,0.2796176,0.6089485,1.7585899,1.1473547
321,-1.3671623,0.5013041,-0.4547648,1.0571263,0.37128922,-0.7468604,-1.2499151,-0.17016728,0.8690862,0.69687486,-0.9382036,-0.25383413,-0.15343225,-0.031300094,-1.3082215,-0.31347844,-1.6151292,-0.49243292,-1.0146291,-1.8178524,0.038904365,-0.25930205,-0.293559,0.63013196,-0.33478662,0.5772088,1.5217748,2.1573317,1.4084641,1.944241,1.0577769,3.9157362,3.167783,2.7142017,1.6086637,0.21381153,-0.092553556,0.21580032,0.6292602,1.305852
322,-1.2341439,0.050882265,0.09549447,-0.8646241,-0.18875279,-0.90670776,-1.0610671,-0.9406506,0.027126286,-0.111138925,-0.7474087,-0.02997807,-0.77567023,-1.6654743,-0.32676598,-1.2232137,-1.2572839,-0.61686,-1.5323573,-1.9928838,-0.27402055,-1.2607417,-1.0469266,-0.20918527,0.59148514,0.72261655,1.1017787,1.317364,-0.02447656,0.5360185,0.5913458,2.568246,2.6299007,2.249776,0.7868402,-0.44118237,-0.10788628,0.168874,0.9350534,-0.009745422
323,-1.5195618,0.32256395,0.21909904,-0.65673065,0.17408183,-0.6605889,-1.1956193,-0.5024023,0.27933148,0.36151898,-0.64038604,0.059195146,-0.61627877,-1.1203759,-0.34871075,-0.9216823,-1.5327111,-0.40908164,-1.1806812,-1.372152,-0.21954201,-0.93325716,-1.3384801,-0.5972399,-0.96418893,-0.41201296,1.050309,2.7331746,2.6075172,2.8810577,2.016253,2.7514358,2.3453448,2.4546566,2.1674945,0.5036759,0.19391587,0.10689606,1.6248752,2.206538
324,0.7846338,-2.0983787,-2.6691546,-0.34781924,-0.39501646,-2.1643007,0.29144007,-0.6305247,-0.46212348,2.266177,-1.907737,1.6567711,1.7300605,1.198415,3.8369017,2.4954588,4.0279593,3.3366294,-0.45672375,-2.503835,-1.5363148,0.6752149,1.9799976,-0.23577672,-3.1435359,-1.4212372,-0.2647129,0.2329312,-2.4954538,-0.056858376,2.5056477,4.1351857,1.0861766,0.788289,0.31931397,0.6125004,-1.5215765,-0.016819073,1.4740298,0.285403
325,-1.062836,-0.8119769,-0.83016664,-0.40037173,-0.66465545,-1.6000917,-0.6650879,-0.942513,0.17396477,1.8395815,-0.7455879,0.85751915,0.64067876,0.838528,1.6902422,1.1925868,1.3117523,2.3181505,-0.17753485,-0.5716156,0.5838798,0.4063453,1.0813032,0.54581565,-0.50211257,0.22853538,0.53165996,0.51179165,-0.29250756,0.645203,0.28518158,1.5421517,0.9339416,1.8409382,0.9112824,1.2265904,0.1525899,0.04766115,0.9414864,1.3698279
326,0.7186954,-1.2871791,-1.2892406,-1.2397919,-1.095649,-1.7000264,-0.32944855,-0.7595885,-0.20742193,0.6911472,-2.4235704,-0.38459235,0.9573066,2.0985665,3.224438,2.7007113,3.1069674,2.1072333,-1.0237149,-0.51568687,0.34315363,-0.1097198,-0.52502364,-0.26952344,-1.7327579,-0.32060897,-0.5917098,-0.38896474,-1.151855,0.77381366,-0.33864722,0.6663854,-0.22086903,1.1141012,-0.11483826,0.74806136,-0.3415285,0.19419482,0.2991709,1.0280111
