,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
198,0.6077945,-1.5948638,-1.0278215,-0.81511515,-1.081092,-1.0496305,-0.3564769,-1.1841224,-0.21730913,-0.68369114,-0.8799954,-0.7117251,-1.1666231,-0.28335196,-2.08135,-1.07035,-0.39478934,-0.61998296,0.9769886,1.8269088,1.1787164,0.78660375,0.4515034,-0.08766351,1.3795117,1.0330362,0.78105056,-0.4064734,-1.1802498,-0.6140147,0.07173783,-0.16016993,-0.6348192,-0.9188977,-0.0044872286,-0.07713515,-0.084124364,0.32510296,1.019441,-0.37591866,0.8312143,-0.78937167,2.0103023,-0.91255355,0.15044396,-0.22109927,0.32801533,1.7074326,-0.17466903,-0.2177499,-0.32476795,-0.02886908,0.03926709,-1.1814412,1.4674562,-0.48940182,-0.33202258,0.24924944,1.4719226,3.8374224,1.2243718,0.8076356,2.1910136,1.9774076,1.1585933,1.4365383,1.8148311,0.6614719,1.2921822,0.4505612,0.013223348,-0.29828733,0.8041975,0.57347584,0.25670072,0.12311887,-0.14843145,-0.12971617,1.268938,0.46952593
199,1.2426834,-1.3717856,-1.6155096,-0.7043147,-1.076414,-1.2426845,-0.9949788,-1.5339109,0.3141843,-0.62343895,-1.4721398,-2.061537,-1.1262099,1.049099,-1.088861,1.1088907,1.6205825,2.1379235,1.9077592,1.7085358,1.262245,1.2793398,0.5712807,0.13059707,-0.25062853,-0.65852547,-0.7763395,-0.813407,-0.52357656,-1.3773072,-1.2728691,-0.6950883,-0.63943076,-0.59191453,-0.7972329,-0.27551672,-0.47797552,0.22601196,-0.6195184,-0.46895245,1.3522364,-2.0859027,2.3974595,0.06987157,1.8521223,0.18935454,0.55785054,1.3595883,-0.3481228,0.69117826,0.13561653,0.77800006,1.6868764,1.0625372,1.2398745,2.32391,1.456045,3.2763727,1.2965178,1.3912028,0.49674582,1.3965063,0.4012961,0.6631007,-0.3753021,-0.07849981,0.3032144,0.018691529,-0.66323906,-0.45389608,-0.3775201,-0.24148892,0.31655553,-0.14051358,-0.39480713,-0.7285634,-0.686492,0.3819469,-0.059241697,-0.1528482
200,-1.0159359,-0.31371388,0.4737342,0.152439,-0.45905104,-0.14275882,0.26810908,-0.56628895,-0.5575232,-1.3119818,-0.1364374,-1.0094888,-1.0612502,-0.08358252,-0.78565055,-0.9021374,-0.21294156,-0.06452846,-0.8156238,-0.1871684,-0.14800602,0.00060188264,-0.578663,-0.54740024,0.088423625,-0.26548448,-0.14418222,-0.20192026,0.3018824,0.570712,0.43060014,0.1272905,0.022544779,-0.2768987,-0.021214169,0.028819539,-0.10616272,-0.9745722,-0.6880046,-0.750477,0.49477875,-0.19525655,-0.37034068,-1.2241712,-0.24058557,-1.5860851,0.031114485,-0.16487673,-0.22799088,-0.35083514,-1.6204864,-1.2265277,-0.48485914,-1.3457247,-0.21891716,-0.50748134,-1.0199612,-0.8486631,0.28769782,-0.99708074,-0.3739378,-0.53025407,-0.1445873,-0.3552041,0.5211172,0.49089184,-0.8954041,0.5278079,1.0464948,1.5436589,0.114785716,0.41213173,0.6657495,0.6037939,0.40979293,-0.12609208,-1.09045,-0.5453967,-0.5531886,-0.921435
201,0.056714915,-1.1396818,-0.26850823,-0.9363746,-0.84504706,-0.59035546,0.19820313,-1.2167113,-0.40369478,-0.46585873,-0.26146165,-0.79526544,-1.4887085,1.0420911,-1.261988,-0.13085674,1.3439012,0.8277083,1.1658453,0.7679859,0.9421843,1.037937,1.5459112,1.2595805,1.155301,-0.0077440245,-1.4023627,-1.3965675,0.28453538,-0.0051564057,-0.3453714,-1.0261332,0.029642606,-0.36446288,-0.7407266,-0.79225874,-0.9311226,-0.3876134,-0.9435033,-0.82177466,-0.13363157,-0.43841714,-0.58093214,-1.5586588,-0.21083845,-0.7446955,-0.55051345,0.6878948,-0.11869104,-0.7775919,-0.7381409,-0.5994527,1.0251226,-0.3844132,0.5026068,-0.6819067,-0.89536005,1.5659548,1.1176243,1.8629872,-0.03685728,1.2869444,1.7972769,1.6326882,0.39580226,0.8984175,0.75843686,0.05348015,-0.046912625,0.6481319,1.708582,0.5152535,0.34959435,-0.6103486,-0.63156664,-0.6467448,-0.37889153,0.07750566,0.19632041,-0.4202023
202,0.004792219,-1.1185005,-0.37653086,-0.7485596,-0.6106527,-1.1921117,-0.20397612,-1.3651568,-0.759252,-0.89624983,-1.0520078,-0.7826973,-1.482174,0.850593,-1.923455,-0.46989745,0.21965086,-0.4293325,0.67247874,1.8910389,2.564556,2.0697896,1.1836282,-0.05452328,0.19498438,-0.66593075,-0.10973476,0.002519447,0.04196557,-0.99084514,-1.5542135,-0.86600274,-0.70964295,-0.5614145,-1.7480568,-1.3743675,-0.87328255,0.56676877,-1.0210868,-0.6182678,0.6261395,0.14872977,1.4129771,0.049560837,-0.39789772,0.27164957,0.10829557,0.8623533,0.4013647,-0.45446885,-0.0064947796,-1.2895991,1.217699,-0.46271688,0.79339933,-0.7647765,-1.2869927,1.4155946,0.2955264,2.8678555,2.6458511,2.3948743,1.7821268,0.4502056,0.9481404,1.1010042,1.0880023,0.63799244,0.27364874,-0.067981265,1.14969,0.2624111,-0.5968734,-0.6186658,0.32304916,-0.28655523,-0.48642468,-0.06966526,-0.65265864,-0.28368866
203,-0.071778,-1.73582,-0.41376346,-1.2413026,-0.9910531,-1.5783095,-0.21018143,-1.7771025,-0.6533088,-0.58713955,-1.1021017,-0.7415289,-1.2401603,0.7693044,-1.3236339,0.17262958,0.89459443,0.6226757,1.7326711,2.6393843,2.102644,0.84967715,0.07840878,-0.507569,0.09333313,0.41879046,0.2934558,-1.0320963,-1.3154795,-1.6428653,-0.68252736,0.0076483167,-0.5664753,-1.1011603,-1.2661482,-0.5159502,-0.796488,0.067811124,0.77520216,0.08334392,0.21664435,-0.2620489,0.5417552,0.17882407,-0.5072276,0.037252426,0.26510227,1.4299151,0.015047633,-0.62207055,0.3746737,-0.8301372,1.0113473,-0.33879644,1.084473,0.75678533,-0.1716795,1.16338,1.8548927,3.5408688,1.8207014,1.0115937,0.52176225,0.8305549,0.9856152,0.6867877,0.6503996,0.24329217,0.65044963,-0.50885856,-0.34032327,-0.15321879,-0.6044515,0.26134443,0.24922168,-0.86089545,-0.8066477,-0.36904332,-0.8824663,1.5830868
204,0.47565413,-1.8405799,-1.267213,-1.0323739,-0.8896268,-1.4976324,-0.6470975,-1.5544833,-0.3242798,0.22102514,-0.5891315,-0.24656378,-0.32263494,2.649135,1.5235932,2.0736501,1.8419135,1.2032409,1.270019,0.83749884,0.19604176,-0.39767084,-0.0032593198,0.025309145,-0.32842645,-0.79532784,-0.66213,-0.09625444,-0.18253955,-1.0330174,-1.5229747,0.17323606,-0.68221146,-0.13305591,-1.2356364,0.5995827,-0.5695236,-0.12502714,0.21676373,0.40525025,0.79886675,-1.1565063,0.9846972,0.0052529564,-0.49601945,0.6736683,0.36719552,1.8216823,0.37010276,-0.367684,-0.06697369,-0.2940108,0.88468844,3.5823996,2.4781818,2.1933427,2.3393652,3.2115521,1.1532232,0.8938672,-0.5912516,0.6322091,0.013254807,0.22174163,-0.8459685,-0.37168375,-0.50737864,-0.35857773,-0.26504046,0.04778142,-0.49084443,0.36000606,0.13672592,0.13931534,-0.19411725,0.20277599,-1.0415465,0.21992178,-0.44990674,-0.060553025
205,0.84859926,-2.0420575,-0.7045882,-1.2781944,-1.1866727,-0.8649997,0.2749939,-0.59357613,-0.20859055,0.3119733,0.3620542,0.8879815,0.8183112,3.789123,3.0587525,2.671947,1.5384865,0.5479349,0.94330096,0.90057015,-0.023540596,0.06360318,0.49463326,-0.091764316,-0.035877693,0.005945935,0.050260507,0.17385523,0.11403621,-0.8177545,-0.67469305,-0.12941287,0.055678833,0.11773097,-0.9975232,-0.3064402,-1.0921867,-0.39550284,0.24370721,0.65101564,-0.19643931,-1.9557627,0.15436792,0.44764173,0.5320982,0.38988438,0.60094136,0.067150936,-0.1035686,0.88822424,0.5320711,2.0227797,2.2364867,4.7094626,1.8035817,3.79102,1.4677088,1.7711899,0.25621435,-0.035542663,-0.39511567,-0.29808286,1.1896064,-0.19269988,-0.33300158,0.37799954,-0.95078987,-0.08915867,0.77795786,0.12326899,0.24561295,0.369041,-0.9676421,-0.49712175,-0.33989453,-0.98591036,0.08641755,-0.28607622,-1.3685068,0.29357323
206,1.3505349,-2.8005111,-2.036164,-1.8930677,-1.6528533,-2.0532131,-1.3947879,-2.072206,-0.7013738,-0.5120889,-0.7881365,0.9055067,2.1571565,5.3889923,1.8505877,0.64241964,-0.280788,-1.7564715,0.28785378,0.32235023,-0.6865847,-1.0536265,0.17982759,1.0453836,0.5964477,-0.11881468,0.5736446,-0.8606911,-1.6591388,-1.6543388,-0.40597498,-0.2999292,-1.951397,-0.75992453,-0.6159624,0.6637936,-0.19733745,0.7912995,-0.039876115,-0.12626576,-0.772625,-2.315896,2.692669,1.7180028,0.99819213,0.98798215,1.5793403,2.1535559,0.77498204,0.14596559,0.45049506,2.274447,1.857192,6.167614,2.0158958,2.6317513,1.6148853,1.7206947,1.2157766,0.46663582,1.8244244,0.36713758,1.0261625,1.3678647,-0.7350965,-0.25217724,-1.2678485,0.18566214,1.202525,0.26983038,-0.11655863,-0.05637259,0.37438864,0.21187964,-0.13302007,-0.16504489,0.2869089,0.57421994,1.9366188,0.55518055
207,1.0810256,-2.41355,-1.6512216,-1.1433588,-1.1063969,-1.7925882,-0.57205355,-1.4303745,-0.58234084,-0.9197453,-1.2124913,-0.8485407,0.14509696,3.5452154,2.602722,3.5468113,2.6588485,0.26084152,-0.38167256,0.1155711,-0.44908637,-0.3400307,-0.57341397,-0.0076364023,0.40025344,-0.06743048,-0.40903404,0.942899,0.916433,-0.94563323,-2.1797009,-0.02483885,-0.36693242,-0.35652938,-1.4239061,-0.060133286,-0.9487714,-0.64000916,-0.4738749,0.082327686,0.056540724,-1.4762381,2.277023,1.7251084,0.90517825,1.1373029,0.13534783,1.3100697,0.68495023,0.52429813,0.57939655,0.3478713,0.77131414,3.2309642,3.0111976,4.071067,3.0982585,2.4641178,1.3280436,0.80782604,0.1080479,0.6410617,1.3287791,-0.09493545,0.68082005,0.12228195,-0.6048647,0.23022333,0.110498436,0.29363847,1.4151307,0.0013220698,-0.2803161,-0.06986223,0.1808786,-0.9355093,-0.4631549,-0.37443888,1.6210139,0.034175865
208,0.3282734,-1.0329186,-0.3773518,-0.5281641,-1.1219524,-0.45368388,-0.25374365,-0.9433164,-0.29496896,-0.7621631,-0.0685778,-1.2964239,-0.37193385,-0.3346623,-2.0794213,-0.53262633,-0.02934584,-0.4560211,-0.3664157,0.9465108,0.58970124,0.91589105,0.7941064,0.22725283,0.57776093,-0.7762191,-0.32010704,-0.74853057,0.3059016,0.09514768,0.2634288,-0.29556474,-0.17485133,-0.9800386,-0.7455708,-0.95411277,-0.2700311,0.50362974,1.3029765,-0.20220831,-0.476746,0.06851611,-0.198175,-0.31526148,0.35859492,-0.45528597,0.16964526,0.6291684,0.049496904,-0.22260924,-0.5638858,0.17661607,-1.3570093,-0.296175,1.4830445,0.06993029,-1.1722225,-0.51737285,0.49408525,1.2808506,0.3154125,1.5464047,1.7946558,0.95987976,-0.7289243,0.32699284,0.64982694,0.56681794,0.7173246,0.98909646,1.3844289,0.51525724,1.2988902,-0.33855432,0.12329595,-0.51510143,0.43477416,-0.079588644,0.15625076,-0.8432782
209,0.45488873,-1.3325973,-0.5430945,-0.657891,-1.3825549,-0.3803114,0.32038665,-0.9270288,-0.02543296,-0.35484958,0.10900423,-0.6337498,-0.6873033,0.8773711,-1.0264128,0.36846814,0.6821871,-0.3091844,-0.11155357,0.49222842,0.13264395,0.2508895,0.20460317,0.18020292,0.56611496,-0.35359243,-0.023810968,0.61856747,1.0390284,-0.30443507,-0.6302214,-0.6200601,0.36079136,-0.53397894,-0.8893399,-1.3821821,-0.33246934,-0.36626738,0.14705318,-0.34769166,0.3209609,-0.46704164,0.058366608,-0.8693712,0.37815124,-0.38789627,-0.75935,1.2214601,-0.039988976,-0.1590665,-0.6898348,-0.5153813,-0.32487732,0.689414,2.05378,0.60564786,-0.44335854,0.0072843987,0.8071718,0.6153298,-0.18506496,1.1858928,1.6336628,0.1892662,-0.4809661,0.4611942,1.2240636,0.86515564,-0.12874243,-0.06357188,2.2163737,0.47476342,-0.9178658,-0.75937635,-0.9024008,-0.692448,-0.30391502,-0.46922737,-1.0028898,1.1572831
210,0.29322118,-1.2589803,-0.48577037,-0.9898068,-1.2314941,-0.7513167,-0.3223741,-1.3593334,-0.61113685,-0.9670739,-0.32254428,-1.000738,-1.6182593,-0.38282126,-2.016965,0.4239191,0.9184453,1.3484359,0.45530635,0.7536466,-0.24132909,0.27118465,1.1477747,1.1746897,1.1390721,-0.11365725,-0.6506714,-0.041289356,-0.71999174,-1.6208336,-1.3588531,0.607343,0.7102701,-0.43727812,-0.55407417,-0.76676595,-0.7879148,-1.4295893,-0.33990172,0.2120293,1.6280088,-0.08501649,0.7063242,-0.852852,1.297873,-0.6764725,-0.25678357,1.1599404,0.55645776,0.95612305,-1.1153976,-0.10490033,1.3016952,-0.6314055,1.2231053,0.61906123,0.7246432,1.9908704,1.5539372,0.3831782,0.40718752,0.3517228,-0.14575629,1.5325835,0.23728792,1.3395319,0.6700787,0.5717265,0.27540728,-0.14486714,0.21242851,-0.1328519,-0.12445076,-0.8745628,-0.8632165,-0.6190415,-1.1613988,-0.5283294,-0.3985546,-0.011912414
211,0.13325064,-0.96968716,-0.45442727,-0.72254133,-1.3023185,-0.577923,-0.42575058,-1.2104982,-0.42816138,-0.42298076,-0.1717284,-1.0885055,-0.78168404,-0.33311716,-1.6391622,-0.57806194,-0.49462616,-0.9143556,-0.83032435,0.4036906,-0.7753888,0.556181,0.16761059,0.292053,0.1468011,-0.090541855,0.5877142,0.80237865,0.83627087,0.6396219,-0.30440402,-0.34693268,-0.35023338,-0.2817583,0.0075455247,-1.175793,-0.76633555,-0.34336632,-0.21637137,-1.3792659,0.9365059,0.46423247,1.1080439,-0.14522906,1.2937105,-0.45046943,0.00044848115,1.065088,0.31943554,0.3174986,-1.3952957,-0.11567829,-1.017998,-0.521594,0.5014544,-0.4712762,-0.63180727,0.26240122,1.6671008,0.7009944,0.5760886,1.4390205,0.9263939,1.1594926,-0.6001551,0.38395032,1.5310256,1.3177577,0.6552494,0.49333286,0.8330594,0.411134,0.3956202,-0.7775602,-1.2310655,-0.35084638,-0.5193961,0.43846047,-0.9074157,0.3622964
212,1.7122456,-1.9550551,-1.1153656,-0.9364476,-1.8801439,-0.026436433,0.48334318,-1.2993084,0.46268934,-1.308251,0.19248615,-0.27107996,-0.14263202,2.2331727,0.3774832,1.912115,1.6680015,1.1546906,1.2630411,0.46992213,0.71615094,1.8954343,1.7565502,1.1385566,-0.5020457,-0.27278134,-0.52376944,-0.5537169,-0.29295266,-0.5562015,-0.43417805,-0.11234284,-0.2507465,-0.07371694,0.35851163,-0.11582259,-0.56553245,0.8070575,0.040174514,-0.8771691,0.9568656,-2.3879607,0.54766774,1.7810067,1.6063882,-0.5750932,-0.89132285,1.4518878,-0.41355774,0.82889867,-0.05319957,1.8416343,3.8284328,2.3353436,1.5331582,2.304588,0.40591463,2.11069,0.72774094,0.27954867,0.28689048,1.5802013,1.3229538,0.6692373,-0.116501234,0.04509064,-1.0028387,-0.42324656,0.5598389,-0.44441006,-0.3449794,-0.58149385,-0.7862382,-0.056072857,-0.76342344,-0.102970116,-1.0017159,0.062379546,-0.43810394,-0.15546235
213,1.4968646,-1.946374,-0.9326042,-0.9370661,-1.8972152,-0.22925599,0.023964351,-1.4295678,0.24884833,-0.6761495,-0.098265216,0.29038233,0.07171792,2.0966685,-0.80514866,0.95227337,0.60329026,-0.37634638,0.3637935,0.34637272,0.22815715,0.7826802,0.41744077,1.0320771,1.810715,1.2153637,0.11169055,-0.19516538,-0.5683055,-0.83262575,-0.10562542,0.38304198,-0.19851078,-0.8234184,-0.76947415,-0.64446497,0.47569293,0.874889,0.60216385,-0.18864557,0.8494587,-1.8447019,0.4385722,0.61620224,1.2174252,-0.7778316,0.2920263,2.025363,-0.3025356,0.40484387,-0.35965666,1.6888436,1.4525257,2.2901182,1.8993831,2.3989797,-1.120722,0.1605996,0.6514563,0.6599547,-0.16057831,1.3865842,0.77289575,1.2414398,0.8790945,2.8058085,1.8744432,0.6438758,-0.08322268,0.41748145,-0.20878378,0.27155098,-0.41694817,-0.17994384,-0.33886632,-0.14235558,0.24038523,0.3517331,0.0154033415,0.74284
214,1.8472935,-2.3194325,-1.0964319,-0.7842556,-1.6419942,-0.83114725,-0.30275866,-1.8426762,0.6388398,-0.48857912,0.11460939,-0.7920808,-0.9446666,0.5028889,-2.1922586,0.50822675,0.094472446,1.2739722,1.2803774,1.0066676,0.9104761,1.7317874,1.9950552,1.8761592,0.5470451,-0.7939947,-0.5336133,-0.9294703,-1.16942,-0.94471014,-1.1060172,-0.81870025,-0.64526284,-0.8426383,-0.8467492,-0.48593885,-0.5583117,-0.711238,-0.8224932,0.19775693,0.54822826,-2.3502278,0.626746,-0.37858525,1.6097196,-0.364309,0.32871836,2.2353356,-1.1912526,0.0094686495,-1.5048949,0.13561764,1.0290626,0.37915236,2.3739676,1.623897,0.8273728,1.919246,2.1112175,1.4245956,1.7927783,1.5986623,0.78868175,1.3828154,0.8998535,0.49934614,-0.6787491,-0.2285144,-0.32045615,0.09141282,0.676685,-0.2207504,-0.46127394,-0.09062543,-0.130325,0.012383723,0.18217868,-0.19004309,-0.21198404,0.34174037
215,1.1858584,-2.250936,-1.2614325,-1.7473359,-2.4769974,-0.5859566,-0.48165503,-1.7648634,0.029327393,-1.6290921,-0.16870995,-0.24882212,-0.56716925,1.151419,-1.31949,1.1609023,0.008101955,1.4653438,1.1383288,1.1279664,1.4386749,1.1923312,2.0200958,1.393833,-0.18389788,0.11578461,-1.1920135,-0.58512044,-0.3482344,-0.7369569,-0.9985066,-0.26771444,-0.58396745,-0.33466777,-0.014309092,-0.85012525,-1.2878305,-0.048413396,0.2502452,0.6378371,2.4012663,-1.8419908,1.5671945,1.3325311,3.6162412,-0.7233198,0.3448934,2.147572,-0.6092578,2.2130146,-0.24893506,1.6281595,3.2420893,2.139124,2.182239,1.2051221,1.3692292,2.1549447,1.0375141,1.1073792,0.36207038,1.3661197,1.2023385,1.2833612,-0.2813533,-0.3332866,-0.23613717,0.009535606,-0.1523365,-0.25321838,-0.33011732,-0.30884162,-0.51316035,-0.33006132,-0.6125955,-0.049618628,-0.31050697,-0.8016295,-0.31020844,0.3742211
216,0.26211146,-1.4364742,-0.7152547,-0.98729664,-0.9449282,-0.1930673,-0.0026033935,-1.5437455,-0.825254,-0.07667709,-0.599983,-1.0598592,-0.79554176,0.60679233,-0.95974886,-0.2267434,0.33630213,-0.37586278,0.92010343,1.8468335,1.8156961,2.234585,1.16815,0.4701917,0.4759015,0.27259585,0.103290185,-0.4697177,-0.8967523,-1.5242084,-1.358821,-0.8762441,-0.5299188,-0.98321563,-1.2312372,-0.9381004,-0.9188024,-0.24494493,-0.4098904,-0.557947,-0.08522739,-0.95919293,0.08104489,-0.28383118,-1.1470941,-1.1295397,-1.3443729,0.73380923,0.0933244,-1.2609947,0.22504534,-0.043840356,0.46749344,-0.9953998,0.28183722,0.24005744,-0.84381616,1.069303,0.7266403,1.9723878,0.82569224,1.8880656,0.6898992,1.0782399,0.8814282,1.4192172,1.0660725,0.43211308,-0.37925878,-0.45583907,-0.16073523,-0.5383608,-0.432416,-0.22359665,-0.19519402,-0.6603048,-0.8303635,-0.26883408,0.03732684,-0.75098985
217,0.4637918,-1.4484993,-1.1575689,-0.59773344,-1.0298237,-0.5963049,0.009578312,-0.9693343,-0.48252594,-0.24660704,-1.0011023,-0.8757855,-0.9599846,0.32998374,-1.5427097,-0.20600681,0.48854706,0.65450805,2.3070295,2.9663165,1.8740002,1.7171654,0.1858214,0.5956207,1.0206931,0.62423325,0.00358385,-1.4779882,-1.2902396,-1.4001698,-1.1562605,-0.667428,-0.99221706,-0.88674045,0.052724555,-0.19584876,-0.19066276,0.15278266,-0.037962086,-0.41848913,0.2844356,-0.93604076,0.34211814,0.6400611,-0.8654192,-0.25776482,-1.6103041,0.19836016,-0.10013939,-1.476937,-0.22515209,-0.8147562,0.54150575,-0.248054,0.7269083,-0.16171572,-0.7503637,1.2198334,2.5839064,3.522551,1.1071178,1.0452417,0.8429444,1.4457664,0.84237295,0.65612525,-0.23658392,-0.59190416,-0.27401656,-0.47720888,-0.76290834,0.012910097,-0.035974078,0.28705844,-0.8910655,-0.41291097,-1.0324943,0.36431614,-0.5410706,-0.28281054
218,0.34820187,-1.4227066,-0.7270613,-0.8599988,-0.55638677,-0.60227287,-0.33803016,-1.4232833,-0.27005574,-0.13791299,-0.9143327,-0.657713,-1.3646604,0.3165893,-1.3746382,-0.38988122,0.082534686,-1.0469711,0.98406523,3.1207492,3.157672,4.014784,1.9599863,0.29687104,-0.9375355,-0.4042272,0.17958923,-0.48968658,-1.1464461,-1.8826267,-1.0566261,-0.6204305,-0.981606,-1.8622966,-1.3450866,-0.992382,-0.7476881,-0.605354,-0.22302797,0.23122557,0.18770537,-0.91558427,0.61272043,0.13806261,-0.9474631,-0.20161146,-0.550876,0.3314948,-0.67895746,0.06922983,0.5382357,-0.78620493,1.1277746,-0.1524002,1.1545208,-0.5529743,-0.37554857,0.5174212,0.8152467,3.0202787,2.6222246,3.6317568,0.74121946,1.3760577,2.3167877,1.014723,-0.5904639,-0.3293554,-0.17054777,-0.41793942,-0.378796,-1.0022975,0.07844868,-0.34536067,0.28677243,-0.5287951,-1.1784796,-0.9918274,0.4083603,0.50074023
219,0.34802222,-1.4798038,-0.5072882,-1.1758484,-0.7222886,-0.475089,0.043179136,-1.091589,-0.89968735,-0.50364584,-0.7880316,-1.1593012,-1.1229157,0.16545139,-1.18343,-0.79089016,0.2999453,-0.35846913,0.8242786,2.4036574,3.1660094,3.5376163,2.1163445,0.5463169,0.33176976,0.19891395,-0.15309292,-0.69460255,-1.3864181,-1.6406431,-0.6967501,-0.81892264,-1.2553501,-2.1106727,-1.2327477,-0.67801034,-0.93415284,-1.0120637,-0.026224183,0.83636534,-0.20903195,-0.81619966,0.7095026,-0.3615902,-0.39620945,-0.6703681,-0.7477729,-0.033269692,-0.23099902,-0.5686177,-0.38500556,-0.2512778,0.8330042,-1.105232,0.34358338,-0.06797096,-0.9416855,0.21731539,-0.10903358,2.839359,2.8767903,3.3577256,1.1078401,1.6616168,1.4269416,0.93653595,0.22849053,-0.51225615,0.24683683,-0.49948213,-0.93135643,-0.93457425,-0.0028595987,-0.0047810627,-0.29003364,-0.64595306,-1.0654374,-0.7204222,-0.22015777,0.7489157
220,1.653036,-2.56939,-1.0116471,-0.74566585,-0.73489565,0.39990014,-0.19450276,-1.388522,-0.11530293,0.9742907,0.048144024,0.99523234,2.7417917,6.178601,1.429649,0.0681223,-0.56090385,1.2801262,1.0024134,0.42140195,-1.0867594,0.34638712,0.8584117,1.8336886,0.054329865,0.012693423,-0.5328899,-1.9719895,-0.90268654,-0.82361525,-0.92726284,-0.27419668,0.5455471,0.99541044,0.4550542,0.34749454,-0.577223,-0.05385574,-0.06993071,0.5083505,-0.84005976,-2.8248355,-0.052821286,0.15422653,-0.94744617,0.08204344,-1.0174986,0.1297588,-0.48686668,0.16250862,0.4955081,4.389632,2.5979807,3.984745,0.88577306,3.1415918,2.1954975,1.4727616,-0.5973403,0.58935374,1.7223519,0.57164115,1.9105917,0.050756175,-0.54326195,-0.2396536,-0.49271443,-0.06519323,0.07030114,0.15757336,-0.20995693,-0.48659125,-0.20347287,0.22916879,-1.0923927,-0.5359276,-0.48213932,-0.11412191,-0.194465,-0.0027565877
221,1.3867435,-2.0238588,-0.9804497,-1.2170005,-1.2197883,-0.09699186,0.20623983,-0.7400741,-0.84084827,-0.7253187,-0.6060462,0.95788616,1.8394961,4.7150035,2.2397525,0.90833455,0.14659804,0.39735532,1.2125945,0.7951705,-0.03630327,-0.21118389,-0.2719989,0.04138517,0.50683117,0.43972635,-0.188397,-0.34783942,-0.17304488,-1.7273343,-0.8278091,-0.34460643,-0.3629252,-0.6171887,-0.29540482,-0.16354494,-0.5595785,0.7756648,1.1198637,-0.023514079,-0.40185267,-2.03714,-0.3597891,0.5445694,0.105365805,-0.7497755,-1.3540689,0.7243291,0.65512764,-0.7423299,0.73329103,2.0392573,1.4050941,5.1969666,1.6886033,2.5559442,0.10564826,0.41295576,0.97715396,0.37805703,0.33737347,0.42306113,0.016278395,-0.48492795,-0.9460239,-0.5374511,-0.94890976,-0.4925993,-0.9971554,-0.4621938,-0.46917164,0.04360902,-0.28030008,-0.10141397,-0.4317319,-0.52306956,-0.72044027,-0.09763426,-0.34816673,-0.52968395
222,1.5588051,-1.9056921,-1.0204551,-1.7002254,-1.8172189,-0.52148527,-0.686134,-1.1585631,-0.41807634,-1.3699269,-1.1294287,-0.68419135,0.6168559,3.3173447,0.8982593,1.6563704,2.0552688,0.83977854,1.5438628,0.62791806,0.31582674,0.6281688,0.20581578,0.21385439,-0.1765735,-0.058602814,-0.66510516,-1.3661917,-0.5046248,-1.0701302,-1.5222764,-1.145121,0.0452303,0.2478973,-0.48344013,-0.52757156,-0.7998047,-0.99082017,-0.30568734,0.250582,0.4488252,-1.6811566,0.52989507,0.34461728,1.8448254,-0.86741877,0.37485698,1.531893,0.7165621,0.6055089,0.8446523,2.0407999,1.0437897,3.4517014,1.0061741,2.628768,0.47696906,1.0243226,0.294407,0.7562997,0.4362774,0.16266553,0.4742422,-0.2234389,-1.2246097,-0.24047281,-0.4361685,-0.211058,-8.230285e-06,-0.7005725,0.28576985,-0.12364087,-0.83398783,0.25898853,-0.5802203,-0.4289289,-1.1982368,-0.33048186,-0.5981041,-0.098379724
223,1.4126289,-2.0683355,-1.0335231,-1.9713931,-1.3924723,-0.6850455,-0.51492316,-0.8645914,-0.25570473,-0.68359655,-0.63851583,-0.3065085,0.57456905,2.9671693,1.1667935,2.786444,2.4256246,0.99040055,1.8729056,0.75873154,0.4986628,0.29851297,0.29862174,0.5603262,-0.19578883,-0.73944575,-0.046615932,0.048444305,-0.8312228,-1.6114892,-0.780695,0.45434487,-0.20875153,-0.30536664,-1.0424365,0.09598847,-0.49628267,0.4578595,0.1203401,-0.1328075,1.3435334,-1.6033725,1.3482916,0.06051607,1.8909483,-0.08031042,0.9373117,1.1755708,0.19565271,0.23683196,0.5496466,-0.89149284,-0.8848855,3.1232822,2.4455526,2.7572684,1.4544241,2.808043,1.5477682,0.7317449,1.6301711,0.48072493,0.2383117,-0.44306555,-0.5711193,-0.36804965,-1.1834974,-0.42547294,-0.34702802,-0.19080393,0.104296826,-0.15174276,0.23401524,-0.49766555,0.036754224,-0.0914809,-0.72707325,-0.064532205,-0.42294738,0.31582826
